"","BillId","BillNumber","Biennium","LegalTitle","IntroducedDate","Sponsor","PrimeSponsorID","LongDescription","billUrl"
"6852","HB 1758","1758","2017-18","AN ACT Relating to supporting the business of child care;","2017-01-27T00:00:00","(Senn)","18057","Concerning the business of child care.","http://app.leg.wa.gov/billsummary?BillNumber=1758&Year=2017&Initiative=false"
"6853","SHB 1758","1758","2017-18","AN ACT Relating to supporting the business of child care;","2017-02-14T00:00:00","ELHS(Senn)","18057","Concerning the business of child care.","http://app.leg.wa.gov/billsummary?BillNumber=1758&Year=2017&Initiative=false"
"6854","HB 1759","1759","2017-18","AN ACT Relating to procedures for communicating with crime victims and survivors of crime victims;","2017-01-27T00:00:00","(Ortiz-Self)","18546","Addressing procedures for communicating with crime victims and survivors of crime victims.","http://app.leg.wa.gov/billsummary?BillNumber=1759&Year=2017&Initiative=false"
"6855","SHB 1759","1759","2017-18","AN ACT Relating to procedures for communicating with crime victims and survivors of crime victims;","2017-02-09T00:00:00","PS(Ortiz-Self)","18546","Addressing procedures for communicating with crime victims and survivors of crime victims.","http://app.leg.wa.gov/billsummary?BillNumber=1759&Year=2017&Initiative=false"
"6856","2SHB 1759","1759","2017-18","AN ACT Relating to procedures for communicating with crime victims and survivors of crime victims;","2018-01-30T00:00:00","PS(Ortiz-Self)","18546","Addressing procedures for communicating with crime victims and survivors of crime victims.","http://app.leg.wa.gov/billsummary?BillNumber=1759&Year=2018&Initiative=false"
"6857","HB 1759","1759","2017-18","AN ACT Relating to procedures for communicating with crime victims and survivors of crime victims;","2017-01-27T00:00:00","(Ortiz-Self)","18546","Addressing procedures for communicating with crime victims and survivors of crime victims.","http://app.leg.wa.gov/billsummary?BillNumber=1759&Year=2017&Initiative=false"
"6858","SHB 1759","1759","2017-18","AN ACT Relating to procedures for communicating with crime victims and survivors of crime victims;","2017-02-09T00:00:00","PS(Ortiz-Self)","18546","Addressing procedures for communicating with crime victims and survivors of crime victims.","http://app.leg.wa.gov/billsummary?BillNumber=1759&Year=2017&Initiative=false"
"6859","2SHB 1759","1759","2017-18","AN ACT Relating to procedures for communicating with crime victims and survivors of crime victims;","2018-01-30T00:00:00","PS(Ortiz-Self)","18546","Addressing procedures for communicating with crime victims and survivors of crime victims.","http://app.leg.wa.gov/billsummary?BillNumber=1759&Year=2018&Initiative=false"
"6860","HB 1759","1759","2017-18","AN ACT Relating to procedures for communicating with crime victims and survivors of crime victims;","2017-01-27T00:00:00","(Ortiz-Self)","18546","Addressing procedures for communicating with crime victims and survivors of crime victims.","http://app.leg.wa.gov/billsummary?BillNumber=1759&Year=2017&Initiative=false"
"6861","SHB 1759","1759","2017-18","AN ACT Relating to procedures for communicating with crime victims and survivors of crime victims;","2017-02-09T00:00:00","PS(Ortiz-Self)","18546","Addressing procedures for communicating with crime victims and survivors of crime victims.","http://app.leg.wa.gov/billsummary?BillNumber=1759&Year=2017&Initiative=false"
"6862","2SHB 1759","1759","2017-18","AN ACT Relating to procedures for communicating with crime victims and survivors of crime victims;","2018-01-30T00:00:00","PS(Ortiz-Self)","18546","Addressing procedures for communicating with crime victims and survivors of crime victims.","http://app.leg.wa.gov/billsummary?BillNumber=1759&Year=2018&Initiative=false"
"6863","HB 1760","1760","2017-18","AN ACT Relating to off-site mitigation for projects permitted under chapter 77.55 RCW;","2017-01-27T00:00:00","(Blake)","8317","Concerning off-site mitigation for projects permitted under chapter 77.55 RCW.","http://app.leg.wa.gov/billsummary?BillNumber=1760&Year=2017&Initiative=false"
"6864","SHB 1760","1760","2017-18","AN ACT Relating to off-site mitigation for projects permitted under chapter 77.55 RCW;","2017-02-16T00:00:00","AGNR(Blake)","8317","Concerning off-site mitigation for projects permitted under chapter 77.55 RCW.","http://app.leg.wa.gov/billsummary?BillNumber=1760&Year=2017&Initiative=false"
"6865","HB 1760","1760","2017-18","AN ACT Relating to off-site mitigation for projects permitted under chapter 77.55 RCW;","2017-01-27T00:00:00","(Blake)","8317","Concerning off-site mitigation for projects permitted under chapter 77.55 RCW.","http://app.leg.wa.gov/billsummary?BillNumber=1760&Year=2017&Initiative=false"
"6866","SHB 1760","1760","2017-18","AN ACT Relating to off-site mitigation for projects permitted under chapter 77.55 RCW;","2017-02-16T00:00:00","AGNR(Blake)","8317","Concerning off-site mitigation for projects permitted under chapter 77.55 RCW.","http://app.leg.wa.gov/billsummary?BillNumber=1760&Year=2017&Initiative=false"
"6867","HB 1761","1761","2017-18","AN ACT Relating to safe injection sites in Washington state;","2017-01-27T00:00:00","(Stokesbary)","20756","Concerning safe injection sites in Washington state.","http://app.leg.wa.gov/billsummary?BillNumber=1761&Year=2017&Initiative=false"
"6868","HB 1762","1762","2017-18","AN ACT Relating to the performance of personal services by members of the liquor industry to retailers;","2017-01-27T00:00:00","(Kirby)","5154","Addressing the performance of personal services by members of the liquor industry to retailers.","http://app.leg.wa.gov/billsummary?BillNumber=1762&Year=2017&Initiative=false"
"6869","HB 1763","1763","2017-18","AN ACT Relating to modifying the property tax exemption for property used to provide housing for eligible persons with developmental disabilities;","2017-01-27T00:00:00","(Robinson)","18265","Modifying the property tax exemption for property used to provide housing for eligible persons with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=1763&Year=2017&Initiative=false"
"6870","SHB 1763","1763","2017-18","AN ACT Relating to modifying the property tax exemption for property used to provide housing for eligible persons with developmental disabilities;","2017-02-14T00:00:00","FIN(Robinson)","18265","Modifying the property tax exemption for property used to provide housing for eligible persons with developmental disabilities.","http://app.leg.wa.gov/billsummary?BillNumber=1763&Year=2017&Initiative=false"
"6871","HB 1764","1764","2017-18","AN ACT Relating to replacing the one percent property tax revenue limit with a limit tied to cost drivers;","2017-01-27T00:00:00","(Lytton)","15818","Replacing the one percent property tax revenue limit with a limit tied to cost drivers.","http://app.leg.wa.gov/billsummary?BillNumber=1764&Year=2017&Initiative=false"
"6872","HB 1766","1766","2017-18","AN ACT Relating to the hospital safety net assessment;","2017-01-27T00:00:00","(Jinkins)","15817","Concerning the hospital safety net assessment.","http://app.leg.wa.gov/billsummary?BillNumber=1766&Year=2017&Initiative=false"
"6873","HB 1767","1767","2017-18","AN ACT Relating to notifying substitute teachers of complaints about the performance of their professional duties;","2017-01-27T00:00:00","(Kraft)","26173","Requiring notification of substitute teachers of complaints about performance of their professional duties.","http://app.leg.wa.gov/billsummary?BillNumber=1767&Year=2017&Initiative=false"
"6874","HB 1768","1768","2017-18","AN ACT Relating to the Washington open educational resources pilot grant program at the state universities, regional universities, and The Evergreen State College;","2017-01-27T00:00:00","(Stambaugh)","12017","Concerning the Washington open educational resources pilot grant program at the state universities, regional universities, and The Evergreen State College.","http://app.leg.wa.gov/billsummary?BillNumber=1768&Year=2017&Initiative=false"
"6875","HB 1769","1769","2017-18","AN ACT Relating to supporting law enforcement's efforts to implement the recommendations of the joint legislative task force on the use of deadly force in community policing;","2017-01-27T00:00:00","(Goodman)","11999","Supporting law enforcement's efforts to implement the recommendations of the joint legislative task force on the use of deadly force in community policing.","http://app.leg.wa.gov/billsummary?BillNumber=1769&Year=2017&Initiative=false"
"6876","HB 1770","1770","2017-18","AN ACT Relating to transportation benefit district boundaries including whole parcels;","2017-01-27T00:00:00","(Harmsworth)","20740","Concerning transportation benefit district boundaries including whole parcels.","http://app.leg.wa.gov/billsummary?BillNumber=1770&Year=2017&Initiative=false"
"6877","HB 1771","1771","2017-18","AN ACT Relating to doctors of medical science;","2017-01-27T00:00:00","(Jinkins)","15817","Concerning doctors of medical science.","http://app.leg.wa.gov/billsummary?BillNumber=1771&Year=2017&Initiative=false"
"6878","HB 1772","1772","2017-18","AN ACT Relating to increasing the personal needs allowance for persons receiving state-financed care;","2017-01-27T00:00:00","(Appleton)","10031","Increasing the personal needs allowance for persons receiving state-financed care.","http://app.leg.wa.gov/billsummary?BillNumber=1772&Year=2017&Initiative=false"
